"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"3-8220DB001399","1399","Clonard Road","","53.325143","-6.305433","","","0","","Europe/Dublin","0","",""
"3-8220DB001400","1400","Bangor Circle","","53.323625","-6.299818","","","0","","Europe/Dublin","0","",""
"3-8220DB001401","1401","Slane Road","","53.325397","-6.298652","","","0","","Europe/Dublin","0","",""
"3-8220DB001402","1402","Sundrive Road","","53.325988","-6.295986","","","0","","Europe/Dublin","0","",""
"3-8220DB001403","1403","Clogher Road","","53.327154","-6.289544","","","0","","Europe/Dublin","0","",""
"3-8220DB001404","1404","Aughavannagh Road","","53.328201","-6.28668","","","0","","Europe/Dublin","0","",""
"3-8220DB001405","1405","Parnell Road","","53.329822","-6.284408","","","0","","Europe/Dublin","0","",""
"3-8220DB001406","1406","Dolphin's Barn","","53.333153","-6.291691","","","0","","Europe/Dublin","0","",""
"3-8220DB001407","1407","Rutland Avenue","","53.331539","-6.294444","","","0","","Europe/Dublin","0","",""
"3-8220DB001409","1409","Crumlin Road","","53.330367","-6.297358","","","0","","Europe/Dublin","0","",""
"3-8220DB001410","1410","Keeper Road","","53.331417","-6.299779","","","0","","Europe/Dublin","0","",""
"3-8220DB001411","1411","Brickfield Drive","","53.332051","-6.303282","","","0","","Europe/Dublin","0","",""
"3-8220DB001412","1412","Brickfield Park","","53.332682","-6.305915","","","0","","Europe/Dublin","0","",""
"3-8220DB001413","1413","Mourne Road East","","53.333441","-6.308783","","","0","","Europe/Dublin","0","",""
"3-8220DB001414","1414","Benbulbin Road","","53.333348","-6.312315","","","0","","Europe/Dublin","0","",""
"3-8220DB001415","1415","Sperrin Road","","53.332443","-6.316375","","","0","","Europe/Dublin","0","",""
"3-8220DB001417","1417","Drimnagh School","","53.331032","-6.319568","","","0","","Europe/Dublin","0","",""
"3-8220DB001418","1418","Mourne Road West","","53.33003","-6.323061","","","0","","Europe/Dublin","0","",""
"3-8220DB001419","1419","Brandon Road","","53.327718","-6.322911","","","0","","Europe/Dublin","0","",""
"3-8220DB001421","1421","Crumlin Hospital","","53.324951","-6.320453","","","0","","Europe/Dublin","0","",""
"3-8220DB001423","1423","Drimnagh Road","","53.324999","-6.319445","","","0","","Europe/Dublin","0","",""
"3-8220DB001424","1424","Crumlin Hospital","","53.325663","-6.316747","","","0","","Europe/Dublin","0","",""
"3-8220DB001425","1425","Cooley Road","","53.32706","-6.31804","","","0","","Europe/Dublin","0","",""
"3-8220DB001426","1426","Curlew Road","","53.329275","-6.32243","","","0","","Europe/Dublin","0","",""
"3-8220DB001427","1427","Mourne Road West","","53.330271","-6.322331","","","0","","Europe/Dublin","0","",""
"3-8220DB001428","1428","Drimnagh School","","53.331359","-6.31915","","","0","","Europe/Dublin","0","",""
"3-8220DB001429","1429","Sperrin Road","","53.332593","-6.316173","","","0","","Europe/Dublin","0","",""
"3-8220DB001430","1430","Benbulbin Road","","53.333574","-6.31115","","","0","","Europe/Dublin","0","",""
"3-8220DB001432","1432","Mourne Road East","","53.333499","-6.30839","","","0","","Europe/Dublin","0","",""
"3-8220DB001433","1433","Brickfield Park","","53.332572","-6.305799","","","0","","Europe/Dublin","0","",""
"3-8220DB001434","1434","Brickfield Drive","","53.331992","-6.302323","","","0","","Europe/Dublin","0","",""
"3-8220DB001435","1435","Keeper Road","","53.331388","-6.299014","","","0","","Europe/Dublin","0","",""
"3-8220DB001436","1436","Crumlin Road","","53.330885","-6.296512","","","0","","Europe/Dublin","0","",""
"3-8220DB001438","1438","Oscar Square","","53.336383","-6.279414","","","0","","Europe/Dublin","0","",""
"3-8220DB001439","1439","Rutledge Terrace","","53.33406","-6.28265","","","0","","Europe/Dublin","0","",""
"3-8220DB001440","1440","Donore Avenue","","53.33199","-6.283315","","","0","","Europe/Dublin","0","",""
"3-8220DB001441","1441","Monasterboice Road","","53.324875","-6.303026","","","0","","Europe/Dublin","0","",""
"3-8220DB001442","1442","Clonard Road","","53.32513","-6.30711","","","0","","Europe/Dublin","0","",""
"3-8220DB001443","1443","Wood Quay","","53.345129","-6.26954","","","0","","Europe/Dublin","0","",""
"3-8220DB001444","1444","Merchant's Quay","","53.345076","-6.274513","","","0","","Europe/Dublin","0","",""
"3-8220DB001445","1445","Usher's Quay","","53.34592","-6.279466","","","0","","Europe/Dublin","0","",""
"3-8220DB001447","1447","Victoria Quay","","53.346503","-6.285585","","","0","","Europe/Dublin","0","",""
"3-8220DB001449","1449","Conyngham Road","","53.348153","-6.297896","","","0","","Europe/Dublin","0","",""
"3-8220DB001450","1450","Phoenix House","","53.348155","-6.301861","","","0","","Europe/Dublin","0","",""
"3-8220DB001451","1451","Bridge Water Quay","","53.348278","-6.305446","","","0","","Europe/Dublin","0","",""
"3-8220DB001452","1452","Islandbridge","","53.345421","-6.308038","","","0","","Europe/Dublin","0","",""
"3-8220DB001453","1453","Galtymore Drive","","53.33448","-6.3067","","","0","","Europe/Dublin","0","",""
"3-8220DB001455","1455","Slievenamon Road","","53.335385","-6.305777","","","0","","Europe/Dublin","0","",""
"3-8220DB001456","1456","Good Counsel Gaa","","53.334873","-6.308981","","","0","","Europe/Dublin","0","",""
"3-8220DB001457","1457","Goldenbridge","","53.33523","-6.3128","","","0","","Europe/Dublin","0","",""
"3-8220DB001458","1458","Davitt House","","53.334771","-6.316974","","","0","","Europe/Dublin","0","",""
"3-8220DB001459","1459","Galtymore Road","","53.33396","-6.31968","","","0","","Europe/Dublin","0","",""
"3-8220DB001460","1460","Carrow Road","","53.332356","-6.321033","","","0","","Europe/Dublin","0","",""
"3-8220DB001462","1462","Galtymore Close","","53.330463","-6.323824","","","0","","Europe/Dublin","0","",""
"3-8220DB001463","1463","Galtymore Close","","53.330624","-6.323773","","","0","","Europe/Dublin","0","",""
"3-8220DB001464","1464","Davitt House","","53.334899","-6.316503","","","0","","Europe/Dublin","0","",""
"3-8220DB001465","1465","Good Counsel Gaa","","53.33484","-6.30862","","","0","","Europe/Dublin","0","",""
"3-8220DB001466","1466","Galtymore Drive","","53.334529","-6.306247","","","0","","Europe/Dublin","0","",""
"3-8220DB001467","1467","Slievenamon Road","","53.335657","-6.305962","","","0","","Europe/Dublin","0","",""
"3-8220DB001468","1468","Suir Road","","53.33755","-6.307569","","","0","","Europe/Dublin","0","",""
"3-8220DB001469","1469","Goldenbridge","","53.335259","-6.313381","","","0","","Europe/Dublin","0","",""
"3-8220DB001471","1471","Islandbridge","","53.345532","-6.308289","","","0","","Europe/Dublin","0","",""
"3-8220DB001472","1472","Bridge Water Quay","","53.34843","-6.305966","","","0","","Europe/Dublin","0","",""
"3-8220DB001473","1473","Conyngham Road","","53.348306","-6.298551","","","0","","Europe/Dublin","0","",""
"3-8220DB001474","1474","Parkgate Street","","53.347948","-6.292362","","","0","","Europe/Dublin","0","",""
"3-8220DB001476","1476","Sarsfield Quay","","53.347074","-6.284676","","","0","","Europe/Dublin","0","",""
"3-8220DB001478","1478","Inns Quay","","53.345608","-6.272809","","","0","","Europe/Dublin","0","",""
"3-8220DB001479","1479","Ormond Quay Upper","","53.34599","-6.26906","","","0","","Europe/Dublin","0","",""
"3-8220DB001480","1480","Ormond Quay Upper","","53.345766","-6.27067","","","0","","Europe/Dublin","0","",""
"3-8220DB001481","1481","Melrose Avenue","","53.365054","-6.239896","","","0","","Europe/Dublin","0","",""
"3-8220DB001482","1482","Marino Institute","","53.371664","-6.236528","","","0","","Europe/Dublin","0","",""
"3-8220DB001484","1484","Philipsburgh Avenue","","53.363698","-6.239967","","","0","","Europe/Dublin","0","",""
"3-8220DB001485","1485","Philipsburgh Avenue","","53.364046","-6.239802","","","0","","Europe/Dublin","0","",""
"3-8220DB001486","1486","Morroch Terrace","","53.370975","-6.238525","","","0","","Europe/Dublin","0","",""
"3-8220DB001487","1487","Marino Institute","","53.371819","-6.236671","","","0","","Europe/Dublin","0","",""
"3-8220DB001488","1488","Torlogh Parade","","53.371089","-6.234688","","","0","","Europe/Dublin","0","",""
"3-8220DB001489","1489","Marino Church","","53.370159","-6.231961","","","0","","Europe/Dublin","0","",""
"3-8220DB001490","1490","Griffith Avenue East","","53.368877","-6.228558","","","0","","Europe/Dublin","0","",""
"3-8220DB001491","1491","Griffith Avenue East","","53.368468","-6.227643","","","0","","Europe/Dublin","0","",""
"3-8220DB001492","1492","Marino Church","","53.370257","-6.232558","","","0","","Europe/Dublin","0","",""
"3-8220DB001494","1494","Croydon Gardens","","53.370673","-6.235742","","","0","","Europe/Dublin","0","",""
"3-8220DB001495","1495","Croydon Park Avenue","","53.368756","-6.235566","","","0","","Europe/Dublin","0","",""
"3-8220DB001496","1496","Marino Green","","53.367148","-6.233814","","","0","","Europe/Dublin","0","",""
"3-8220DB001499","1499","Brian Road","","53.36578","-6.237297","","","0","","Europe/Dublin","0","",""
"3-8220DB001500","1500","Connolly Station","","53.350969","-6.250134","","","0","","Europe/Dublin","0","",""
"3-8220DB001502","1502","Tara Street","","53.347421","-6.254096","","","0","","Europe/Dublin","0","",""
"3-8220DB001506","1506","Hart's Corner","","53.366778","-6.272374","","","0","","Europe/Dublin","0","",""
"3-8220DB001507","1507","De Courcy Square","","53.36839","-6.274503","","","0","","Europe/Dublin","0","",""
"3-8220DB001508","1508","Glasnevin Cemetery","","53.369911","-6.278334","","","0","","Europe/Dublin","0","",""
"3-8220DB001509","1509","Slaney Road","","53.372926","-6.284224","","","0","","Europe/Dublin","0","",""
"3-8220DB001510","1510","Ballyboggan Road East","","53.376907","-6.28731","","","0","","Europe/Dublin","0","",""
"3-8220DB001511","1511","Tolka Vale","","53.378234","-6.287753","","","0","","Europe/Dublin","0","",""
"3-8220DB001512","1512","Prospect Hill North","","53.382174","-6.291729","","","0","","Europe/Dublin","0","",""
"3-8220DB001513","1513","Saint Martin's","","53.386767","-6.296777","","","0","","Europe/Dublin","0","",""
"3-8220DB001514","1514","Finglas","","53.389465","-6.300022","","","0","","Europe/Dublin","0","",""
"3-8220DB001515","1515","Marino Park","","53.366114","-6.233195","","","0","","Europe/Dublin","0","",""
"3-8220DB001518","1518","Kildonan Road","","53.3906","-6.311614","","","0","","Europe/Dublin","0","",""
"3-8220DB001519","1519","Kildonan Park","","53.392445","-6.311752","","","0","","Europe/Dublin","0","",""
"3-8220DB001520","1520","Barry Road","","53.39392","-6.311844","","","0","","Europe/Dublin","0","",""
"3-8220DB001521","1521","Plunkett Green","","53.397221","-6.310751","","","0","","Europe/Dublin","0","",""
"3-8220DB001523","1523","Plunkett Avenue","","53.397879","-6.309582","","","0","","Europe/Dublin","0","",""
"3-8220DB001524","1524","Barry Avenue","","53.395556","-6.310591","","","0","","Europe/Dublin","0","",""
"3-8220DB001525","1525","Barry Road","","53.394069","-6.311582","","","0","","Europe/Dublin","0","",""
"3-8220DB001526","1526","Kildonan Park","","53.392307","-6.311532","","","0","","Europe/Dublin","0","",""
"3-8220DB001528","1528","St David's Terrace","","53.356195","-6.294","","","0","","Europe/Dublin","0","",""
"3-8220DB001529","1529","Finglas Village","","53.388459","-6.298153","","","0","","Europe/Dublin","0","",""
"3-8220DB001530","1530","Finglas Road","","53.386919","-6.296726","","","0","","Europe/Dublin","0","",""
"3-8220DB001531","1531","Clearwater Shopping Centre","","53.383744","-6.293365","","","0","","Europe/Dublin","0","",""
"3-8220DB001532","1532","Prospect Hill North","","53.381744","-6.290559","","","0","","Europe/Dublin","0","",""
"3-8220DB001533","1533","Tolka Vale","","53.378968","-6.287498","","","0","","Europe/Dublin","0","",""
"3-8220DB001534","1534","Ballyboggan Road East","","53.375333","-6.285976","","","0","","Europe/Dublin","0","",""
"3-8220DB001535","1535","Slaney Road","","53.372306","-6.28237","","","0","","Europe/Dublin","0","",""
"3-8220DB001536","1536","Glasnevin Cemetery","","53.369503","-6.276877","","","0","","Europe/Dublin","0","",""
"3-8220DB001537","1537","De Courcy Square","","53.368066","-6.273208","","","0","","Europe/Dublin","0","",""
"3-8220DB001538","1538","Clearwater Shopping Centre","","53.384474","-6.294794","","","0","","Europe/Dublin","0","",""
"3-8220DB001539","1539","Griffith Drive","","53.383136","-6.279198","","","0","","Europe/Dublin","0","",""
"3-8220DB001540","1540","Johnstown Park","","53.38434","-6.284201","","","0","","Europe/Dublin","0","",""
"3-8220DB001547","1547","Mckee Avenue","","53.395241","-6.301686","","","0","","Europe/Dublin","0","",""
"3-8220DB001548","1548","Mckee Avenue North","","53.39611","-6.30275","","","0","","Europe/Dublin","0","",""
"3-8220DB001549","1549","Casement Road","","53.397433","-6.306637","","","0","","Europe/Dublin","0","",""
"3-8220DB001558","1558","Mckelvey Avenue","","53.399817","-6.303053","","","0","","Europe/Dublin","0","",""
"3-8220DB001559","1559","Casement Road","","53.397341","-6.30652","","","0","","Europe/Dublin","0","",""
"3-8220DB001560","1560","Finglas North","","53.397008","-6.304548","","","0","","Europe/Dublin","0","",""
"3-8220DB001566","1566","Johnstown Park","","53.384407","-6.283867","","","0","","Europe/Dublin","0","",""
"3-8220DB001567","1567","Griffith Drive","","53.384014","-6.28026","","","0","","Europe/Dublin","0","",""
"3-8220DB001573","1573","Wellmount Drive","","53.384024","-6.312461","","","0","","Europe/Dublin","0","",""
"3-8220DB001574","1574","Cardiffsbridge Shopping Centre","","53.385594","-6.31288","","","0","","Europe/Dublin","0","",""
"3-8220DB001575","1575","Coláiste Íde","","53.387066","-6.312746","","","0","","Europe/Dublin","0","",""
"3-8220DB001576","1576","Cappagh Road","","53.389317","-6.313048","","","0","","Europe/Dublin","0","",""
"3-8220DB001577","1577","Abbottstown Road","","53.389886","-6.315747","","","0","","Europe/Dublin","0","",""
"3-8220DB001578","1578","Ratoath Drive","","53.390385","-6.318013","","","0","","Europe/Dublin","0","",""
"3-8220DB001579","1579","Heathfield Avenue","","53.3947","-6.32605","","","0","","Europe/Dublin","0","",""
"3-8220DB001582","1582","Heathfield Avenue","","53.39519","-6.32737","","","0","","Europe/Dublin","0","",""
"3-8220DB001584","1584","Abbottstown Road","","53.389885","-6.315086","","","0","","Europe/Dublin","0","",""
"3-8220DB001585","1585","Finglas West","","53.388768","-6.312333","","","0","","Europe/Dublin","0","",""
"3-8220DB001586","1586","Coláiste Íde","","53.386525","-6.312617","","","0","","Europe/Dublin","0","",""
"3-8220DB001587","1587","Wellmount Drive","","53.383466","-6.311791","","","0","","Europe/Dublin","0","",""
"3-8220DB001592","1592","Prospect Hill South","","53.379721","-6.289242","","","0","","Europe/Dublin","0","",""
"3-8220DB001593","1593","Tolka Valley Green","","53.378915","-6.29446","","","0","","Europe/Dublin","0","",""
"3-8220DB001594","1594","St Helena's Road","","53.380726","-6.297642","","","0","","Europe/Dublin","0","",""
"3-8220DB001596","1596","Farnham Drive","","53.383041","-6.300819","","","0","","Europe/Dublin","0","",""
"3-8220DB001597","1597","Valeview Gardens","","53.380455","-6.309235","","","0","","Europe/Dublin","0","",""
"3-8220DB001598","1598","Valeview Drive","","53.380242","-6.30562","","","0","","Europe/Dublin","0","",""
"3-8220DB001599","1599","Glenties Park","","53.3809","-6.310795","","","0","","Europe/Dublin","0","",""
"3-8220DB001600","1600","Deanstown Avenue","","53.383597","-6.312763","","","0","","Europe/Dublin","0","",""
"3-8220DB001601","1601","Deanstown Drive","","53.383894","-6.314721","","","0","","Europe/Dublin","0","",""
"3-8220DB001602","1602","Patrician College","","53.384418","-6.318714","","","0","","Europe/Dublin","0","",""
"3-8220DB001603","1603","Ratoath Road","","53.383519","-6.318689","","","0","","Europe/Dublin","0","",""
"3-8220DB001604","1604","Rathvilly Road","","53.383746","-6.316275","","","0","","Europe/Dublin","0","",""
"3-8220DB001605","1605","Albert College Park","","53.388253","-6.2608","","","0","","Europe/Dublin","0","",""
"3-8220DB001606","1606","Valeview Drive","","53.380371","-6.306442","","","0","","Europe/Dublin","0","",""
"3-8220DB001607","1607","Berryfield Road","","53.382161","-6.303425","","","0","","Europe/Dublin","0","",""
"3-8220DB001608","1608","Farnham Drive","","53.38305","-6.299541","","","0","","Europe/Dublin","0","",""
"3-8220DB001609","1609","Cloonlara Road","","53.380384","-6.297287","","","0","","Europe/Dublin","0","",""
"3-8220DB001610","1610","Tolka Valley Park","","53.378808","-6.296403","","","0","","Europe/Dublin","0","",""
"3-8220DB001614","1614","Church Street Upper","","53.351257","-6.273753","","","0","","Europe/Dublin","0","",""
"3-8220DB001615","1615","Church Street","","53.347827","-6.274597","","","0","","Europe/Dublin","0","",""
"3-8220DB001616","1616","Church Street","","53.347285","-6.275025","","","0","","Europe/Dublin","0","",""
"3-8220DB001617","1617","Capuchin Friary","","53.349331","-6.274807","","","0","","Europe/Dublin","0","",""
"3-8220DB001618","1618","Church Street Upper","","53.350887","-6.274248","","","0","","Europe/Dublin","0","",""
"3-8220DB001619","1619","Constitution Hill","","53.352913","-6.273235","","","0","","Europe/Dublin","0","",""
"3-8220DB001620","1620","Whitehall Church","","53.383263","-6.244106","","","0","","Europe/Dublin","0","",""
"3-8220DB001641","1641","Ellenfield Park","","53.386527","-6.242393","","","0","","Europe/Dublin","0","",""
"3-8220DB001642","1642","Whitehall Church","","53.38401","-6.24339","","","0","","Europe/Dublin","0","",""
"3-8220DB001643","1643","Falcarragh Road","","53.384802","-6.251003","","","0","","Europe/Dublin","0","",""
"3-8220DB001644","1644","DCU Collins Avenue","","53.38687","-6.256571","","","0","","Europe/Dublin","0","",""
"3-8220DB001646","1646","DCU Collins Avenue","","53.387155","-6.256981","","","0","","Europe/Dublin","0","",""
"3-8220DB001647","1647","Blackhall Place","","53.34828","-6.28221","","","0","","Europe/Dublin","0","",""
"3-8220DB001648","1648","Stoneybatter","","53.351091","-6.282802","","","0","","Europe/Dublin","0","",""
"3-8220DB001649","1649","Manor Street","","53.35256","-6.28428","","","0","","Europe/Dublin","0","",""
"3-8220DB001650","1650","Castle Avenue","","53.361174","-6.209314","","","0","","Europe/Dublin","0","",""
"3-8220DB001651","1651","Vernon Avenue","","53.36794","-6.194859","","","0","","Europe/Dublin","0","",""
"3-8220DB001652","1652","Clontarf Castle","","53.363356","-6.206127","","","0","","Europe/Dublin","0","",""
"3-8220DB001654","1654","St David's Terrace","","53.35611","-6.29427","","","0","","Europe/Dublin","0","",""
"3-8220DB001655","1655","Blackhorse Avenue","","53.356732","-6.296968","","","0","","Europe/Dublin","0","",""
"3-8220DB001656","1656","Mckee Park","","53.3573","-6.29883","","","0","","Europe/Dublin","0","",""
